1, 0.0, 1.0, 1
2, 1.4043333874306803e-15, 19.28147006790397, 2
3, 0.0, 524.0567775860644, 3
4, 0.0, 15513.73873892924, 4
5, 3.3544360584359632e-12, 476607.25024259434, 5
6, 2.0163759404347654e-10, 1.4951058642254665e7, 6
7, 4.713280397232037e-9, 4.75367356583129e8, 7
8, 3.07748390309622e-7, 1.5257575538060041e10, 8
9, 4.541268303176643e-6, 4.931537564468762e11, 9
10, 0.0002501493411824886, 1.6024416992541715e13, 10
11, 0.007618304284315809, 5.222677939280335e14, 10
12, 0.258994120804705, 1.7514731907091464e16, 11
13, 5.331275639426837, 3.344143497338461e18, 11
14, 8.71499275104814, 6.200786263161444e17, 11
15, 7.344641453111494, 3.674392953467974e17, 12
16, 29.84884207073541, 7.865467778431645e17, 12
17, 10.516942378369349, 1.263684342666052e18, 12
18, 7.575475905055309, 2.2446309929189128e18, 12
19, 12.233761393757726, 6.471953976541591e18, 13
20, 22.062697257870493, 1.3553657908688225e18, 13
